externalId,section,description,shortDescription,nibrsUCRCodes,source,validFromTime,validToTime,severity,code,summaryCode,cjisCode,hierarchyNumber,UCR,offenseCategories,chargeType,stateOffenseCode,NCICOffenseCodes
CHG00000106,42-4-1201,PARKED VEHICLE-IMPROPERLY STARTING,PARKED VEHICLE-IMPROPERLY STARTING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000107,42-4-116,RESTRICTIONS FOR MINOR DRIVERS,RESTRICTIONS FOR MINOR DRIVERS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000108,18-3-202(1)(A),ASSAULT-FIRST DEGREE,ASSAULT-FIRST DEGREE,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000109,42-4-111(5),NO REGISTRATION IN VEHICLE,NO REGISTRATION IN VEHICLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000110,18-3-202(1)( C),ASSAULT-FIRST DEGREE-EXTREME INDIFFERENCE,ASSAULT-FIRST DEGREE-EXTREME INDIFFERENCE,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000111,42-4-111(1)(A),PARKING,PARKING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000112,42-4-1109(4),PARKING IN HANDICAPPED ZONE,PARKING IN HANDICAPPED ZONE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000113,18-3-202(1)(E),ASSAULT-FIRST DEGREE-PEACE OFFICER-FIREFIGHTER-EMT,ASSAULT-FIRST DEGREE-PEACE OFFICER-FIREFIGHTER-EMT,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1311,,1311,MCU,BOTH,,
CHG00000114,42-4-1105,SPEED CONTEST,SPEED CONTEST,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000115,42-4-1103,MINIMUM SPEED REGULATIONS,MINIMUM SPEED REGULATIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000116,42-4-1101(I),SPEEDING IN CONSTRUCTION ZONE,SPEEDING IN CONSTRUCTION ZONE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000117,42-4-1101(3),EXCEEDED SAFE SPEED FOR CONDITIONS,EXCEEDED SAFE SPEED FOR CONDITIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000118,42-4-1101(2)(H),SPEED (EXCESS/LIMIT DSGNATED BY TC,SPEED (EXCESS/LIMIT DSGNATED BY TC,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000119,42-4-1101(2)(A),SPEEDING (20 MPH OVER POSTED LIMIT,SPEEDING (20 MPH OVER POSTED LIMIT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000120,18-3-202(2)(A),ASSAULT-FIRST DEGREE-HEAT OF PASSION,ASSAULT-FIRST DEGREE-HEAT OF PASSION,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000121,42-4-1101(1),SPEEDING(25-39 MPH OVER POSTED LIMIT,SPEEDING(25-39 MPH OVER POSTED LIMIT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000122,42-4-1101(1),SPEEDING(10-19 MPH OVER POSTED LIMIT,SPEEDING(10-19 MPH OVER POSTED LIMIT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000123,18-3-203,ASSAULT-SECOND DEGREE,ASSAULT-SECOND DEGREE,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000124,42-4-1101(1),SPEEDING(5-9 MPH OVER POSTED LIMIT),SPEEDING(5-9 MPH OVER POSTED LIMIT),NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000125,18-3-203(1)(C),ASSAULT-SECOND DEGREE-PEACE OFFICER-FIREFIGHTER-EMT,ASSAULT-SECOND DEGREE-PEACE OFFICER-FIREFIGHTER-EMT,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1311,,1311,MCU,BOTH,,
CHG00000126,42-4-1101(1),SPEEDING(1-4 MPH OVER POSTED LIMIT),SPEEDING(1-4 MPH OVER POSTED LIMIT),NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000127,42-4-1101(1)(A),SPEEDING (40 MPH OR MORE OVER POSTED,SPEEDING (40 MPH OR MORE OVER POSTED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000128,18-3-203(2)(A),ASSAULT-SECOND DEGREE-HEAT OF PASSION,ASSAULT-SECOND DEGREE-HEAT OF PASSION,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000129,42-4-1101,SPEEDING,SPEEDING,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000130,42-4-109,MOTORIZED BIKE / ANIMAL / TOY VIOLATION,MOTORIZED BIKE / ANIMAL / TOY VIOLATION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000131,18-3-203(2)(B5),ASSAULT-SECOND DEGREE-DURING OTHER SELECT,ASSAULT-SECOND DEGREE-DURING OTHER SELECT,13A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1311,,1311,MCU,BOTH,,
CHG00000132,42-4-107,OBEDIENCE TO POLICE OFFICER,OBEDIENCE TO POLICE OFFICER,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000133,18-3-204,ASSAULT-THIRD DEGREE - MIS,ASSAULT-THIRD DEGREE - MIS,13B,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Person,,1313,,1313,GENERAL,BOTH,,
CHG00000134,42-4-106,FAILURE TO OBEY HIGHWAY RESTRICTION,FAILURE TO OBEY HIGHWAY RESTRICTION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000135,42-4-1010,DIVIDED HIGHWAY VIOLATION,DIVIDED HIGHWAY VIOLATION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000136,18-3-205(1)(A),VEHICULAR ASSAULT-RECKLESS,VEHICULAR ASSAULT-RECKLESS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,ZZ,,5455,,5455,TRAFFIC,BOTH,,
CHG00000137,42-4-1009,COASTED VEH DOWN GRADE IN NEUTRAL,COASTED VEH DOWN GRADE IN NEUTRAL,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000138,42-4-1008,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000139,42-4-1007,LANE USAGE VIOLATIONS,LANE USAGE VIOLATIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000140,18-3-205(1)(B)(I),VEHICULAR ASSAULT-DUI,VEHICULAR ASSAULT-DUI,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,ZZ,,5455,,5455,TRAFFIC,BOTH,,
CHG00000141,42-4-1006,DROVE WRONG WAY ON ONE WAY ROADWAY,DROVE WRONG WAY ON ONE WAY ROADWAY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000142,42-4-1005,LIMITATIONS ON OVERTAKING ON THE LEFT,LIMITATIONS ON OVERTAKING ON THE LEFT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000143,42-4-1004(1)(A),PASSED ON RIGHT WHEN NOT PERMITTED,PASSED ON RIGHT WHEN NOT PERMITTED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000144,42-4-1004(1),EXCESSIVE SPEED ON ELEVATED STRUCTURE,EXCESSIVE SPEED ON ELEVATED STRUCTURE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000145,18-3-206(1)(A),MENACING REAL OR REPRESENTED WEAPON,MENACING REAL OR REPRESENTED WEAPON,13A,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1315,,1315,MCU,BOTH,,
CHG00000146,42-4-1003,OVERTAKING A VEHICLE ON THE LEFT,OVERTAKING A VEHICLE ON THE LEFT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000147,18-3-206(1)(B),MENACING VERBALLY REPRESENTING WEAPON,MENACING VERBALLY REPRESENTING WEAPON,13C,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1316,,1316,GENERAL,BOTH,,
CHG00000148,42-4-1002,PASSING ONCOMING VEHICLES IMPROPERLY,PASSING ONCOMING VEHICLES IMPROPERLY,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000149,42-4-1001(2),FAILED TO DRIVE ON RIGHT SIDE/LANE,FAILED TO DRIVE ON RIGHT SIDE/LANE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000150,18-3-207(1),CRIMINAL EXTORTION,CRIMINAL EXTORTION,210,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2199,,2199,GENERAL,BOTH,,
CHG00000151,42-4-1001(1),DRIVE ON RIGHT SIDE,DRIVE ON RIGHT SIDE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000152,42-3-311,NO MOTORIZED BICYCLE REGISTRATION,NO MOTORIZED BICYCLE REGISTRATION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000153,18-3-207(2),CRIMINAL EXTORTION-AGGRAVATED,CRIMINAL EXTORTION-AGGRAVATED,210,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2199,,2199,GENERAL,BOTH,,
CHG00000154,42-3-203(3)(A),DISPLAYED EXPIRED TEMPORARY PLATES,DISPLAYED EXPIRED TEMPORARY PLATES,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000155,42-3-202(2)(B),NUMBER PLATE OBSTRUCTED BY DEVICE,NUMBER PLATE OBSTRUCTED BY DEVICE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000156,18-3-208,RECKLESS ENDANGERMENT,RECKLESS ENDANGERMENT,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7099,,7099,GENERAL,BOTH,,
CHG00000157,42-3-202,NUMBER PLATE VIOLATIONS,NUMBER PLATE VIOLATIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000158,42-3-121,VIOLATION OF REGISTRATION PROVISIONS,VIOLATION OF REGISTRATION PROVISIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000159,18-3-301(1)(A),KIDNAPPING-FIRST DEGREE-FORCIBLY SEIZES,KIDNAPPING-FIRST DEGREE-FORCIBLY SEIZES,100,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1099,,1099,MCU,BOTH,,
CHG00000160,42-3-116(2),MANUFACTURER OR DEALER: NO LICENSE,MANUFACTURER OR DEALER: NO LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000161,42-3-114,DISPLAYED EXPIRED NUMBER PLATES,DISPLAYED EXPIRED NUMBER PLATES,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000162,18-3-301(1)(B),KIDNAPPING-FIRST DEGREE-ENTICES,KIDNAPPING-FIRST DEGREE-ENTICES,100,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1099,,1099,MCU,BOTH,,
CHG00000163,42-3-113(6),REGISTRATION-NOT IN VEHICLE,REGISTRATION-NOT IN VEHICLE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000164,18-3-301(1)( C),KIDNAPPING-FIRST DEGREE-IMPRISONS,KIDNAPPING-FIRST DEGREE-IMPRISONS,100,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1099,,1099,MCU,BOTH,,
CHG00000165,42-3-103(4)(A),FAILURE TO REGISTER VEHICLE IN COLORADO,FAILURE TO REGISTER VEHICLE IN COLORADO,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000166,42-3-103,FAILURE TO OBTAIN VEHICLE REGISTRATION,FAILURE TO OBTAIN VEHICLE REGISTRATION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000167,18-3-302(1),KIDNAPPING-SECOND DEGREE,KIDNAPPING-SECOND DEGREE,100,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1099,,1099,MCU,BOTH,,
CHG00000168,42-2-409,UNLAWFUL USE COMMERCIAL DRIVERS LICENSE,UNLAWFUL USE COMMERCIAL DRIVERS LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000169,42-2-404(1),DRIVING W/OUT COMMERCIAL DRIVE LICENSE,DRIVING W/OUT COMMERCIAL DRIVE LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,TRAFFIC,BOTH,,
CHG00000170,18-3-302(2),KIDNAPPING-SECOND DEGREE-CHILD,KIDNAPPING-SECOND DEGREE-CHILD,100,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1099,,1099,MCU,BOTH,,
CHG00000171,42-2-206(1)(B),DRIVING WHILE LICENSE REVOKED,DRIVING WHILE LICENSE REVOKED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000172,18-3-303,FALSE IMPRISONMENT - MIS,FALSE IMPRISONMENT - MIS,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,7099,,7099,GENERAL,BOTH,,
CHG00000173,42-2-206,DRIVING AFTER REVOCATION PROHIBITED,DRIVING AFTER REVOCATION PROHIBITED,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000174,42-2-141(3),FAILURE TO KEEP VEHICLE RENTAL RECORD,FAILURE TO KEEP VEHICLE RENTAL RECORD,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,GENERAL,BOTH,,
CHG00000175,18-3-304,VIOLATION OF CUSTODY ORDER,VIOLATION OF CUSTODY ORDER,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,7099,,7099,SVU,BOTH,,
CHG00000176,42-2-141(2),FAILURE TO INSPECT LICENSE OF RENTER,FAILURE TO INSPECT LICENSE OF RENTER,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000177,42-2-141(1),RENTING MOTOR VEHICLE TO ANOTHER,RENTING MOTOR VEHICLE TO ANOTHER,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000178,18-3-305,ENTICEMENT OF A CHILD,ENTICEMENT OF A CHILD,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,3699,,3699,SVU,BOTH,,
CHG00000179,42-2-140,PERMITTING UNAUTHORIZED PERSON TO DRIVE,PERMITTING UNAUTHORIZED PERSON TO DRIVE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000180,42-2-139,PERMITTING UNAUTHORIZED MINOR TO DRIVE,PERMITTING UNAUTHORIZED MINOR TO DRIVE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000181,18-3-305(2),ENTICEMENT OF A CHILD-SECOND OFFENSE,ENTICEMENT OF A CHILD-SECOND OFFENSE,90Z,S,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,3699,,3699,SVU,BOTH,,
CHG00000182,42-2-138(1)(D)(I),LICENSE REVOKED EXPRESSED CONSENT,LICENSE REVOKED EXPRESSED CONSENT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000183,18-3-306,INTERNET LURING OF A CHILD,INTERNET LURING OF A CHILD,90Z,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Society,,3699,,3699,MCU,BOTH,,
CHG00000184,42-2-138(1)(A),DRIVING UNDER RESTRAINT,DRIVING UNDER RESTRAINT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000185,42-2-136(5.5),UNLAWFUL TO DUPLICATE DRIVERS LICENSE,UNLAWFUL TO DUPLICATE DRIVERS LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000186,18-3-503,HUMAN TRAFFICKING FOR INVOLUNTARY SERVITUDE,HUMAN TRAFFICKING FOR INVOLUNTARY SERVITUDE,64B,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,6412,,6412,SVU,BOTH,,
CHG00000187,42-2-136,UNLAWFUL POSSESSION OR USE OF LICENSE,UNLAWFUL POSSESSION OR USE OF LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,TRAFFIC,BOTH,,
CHG00000188,18-3-504,HUMAN TRAFFICKING FOR SEXUAL SERVITUDE,HUMAN TRAFFICKING FOR SEXUAL SERVITUDE,64A,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Society,,6411,,6411,SVU,BOTH,,
CHG00000189,42-2-119,NOTICE CHANGE OF ADDRESS OR NAME,NOTICE CHANGE OF ADDRESS OR NAME,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000190,18-3-602,STALKING - FEL,STALKING - FEL,13C,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Person,,1316,,1316,SVU,BOTH,,
CHG00000191,42-2-117(1),DUPLICATE PERMITS MINORS LICENSE REPLACEMENT,DUPLICATE PERMITS MINORS LICENSE REPLACEMENT,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000192,42-2-116(4),FAILURE TO COMPLY W/LICENSE RESTRICTIONS,FAILURE TO COMPLY W/LICENSE RESTRICTIONS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000193,18-4-102,ARSON-FIRST DEGREE,ARSON-FIRST DEGREE,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000194,42-2-116,RESTRICTED LICENSE,RESTRICTED LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000195,18-4-103(2),ARSON-SECOND DEGREE-DAMAGE $100 OR MORE,ARSON-SECOND DEGREE-DAMAGE $100 OR MORE,200,,2001-01-01T07:00:00Z,2022-04-01T07:00:00Z,FELONY,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000196,42-2-115,EXHIBIT LICENSE OR PERMIT UPON DEMAND,EXHIBIT LICENSE OR PERMIT UPON DEMAND,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000197,18-4-103(3),ARSON-SECOND DEGREE-DAMAGE LESS THAN $100,ARSON-SECOND DEGREE-DAMAGE LESS THAN $100,200,,2001-01-01T07:00:00Z,2022-04-01T07:00:00Z,MISDEMEANOR,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000198,42-2-106,INSTRUCTION PERMITS & TEMPORARY LICENSES,INSTRUCTION PERMITS & TEMPORARY LICENSES,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5406,,5406,,BOTH,,
CHG00000199,42-2-105.5,RESTRICTIONS ON DRIVERS UNDER 18 Y/O,RESTRICTIONS ON DRIVERS UNDER 18 Y/O,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000200,18-4-104(1),ARSON-THIRD DEGREE,ARSON-THIRD DEGREE,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000201,42-2-105,SPECIAL RESTRICTIONS ON CERTAIN DRIVERS,SPECIAL RESTRICTIONS ON CERTAIN DRIVERS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000202,18-4-105,ARSON-FOURTH DEGREE - MIS,ARSON-FOURTH DEGREE - MIS,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000203,42-2-103(C),OPERATE MOTORCYCLE WITHOUT LICENSE,OPERATE MOTORCYCLE WITHOUT LICENSE,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000204,42-2-101(5),DRIVING W/O MINOR LICENSE IN IMMEDIATE POSSESSION,DRIVING W/O MINOR LICENSE IN IMMEDIATE POSSESSION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000205,18-4-105(2),ARSON-FOURTH DEGREE-PERSON ENDANGERED,ARSON-FOURTH DEGREE-PERSON ENDANGERED,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,FELONY,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000206,18-4-105(3),ARSON-FOURTH DEGREE-PROPERTY VALUE OVER $100,ARSON-FOURTH DEGREE-PROPERTY VALUE OVER $100,200,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,Property,,2099,,2099,GENERAL,BOTH,,
CHG00000207,42-2-101(4),DRIVER`S LICENSE-DRIVING INCORRECT CLASS,DRIVER`S LICENSE-DRIVING INCORRECT CLASS,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
CHG00000208,42-2-101(3),DRIVING W/O LICENSE IN IMMEDIATE POSSESSION,DRIVING W/O LICENSE IN IMMEDIATE POSSESSION,NOT_APPLICABLE,,2001-01-01T07:00:00Z,2999-01-01T07:00:00Z,MISDEMEANOR,ZZ,,5405,,5405,,BOTH,,
